theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,16,0.0417,,0.0,0.088,0.0463,96,4,0,0.0417,"{""correct"": 4, ""in_sequence"": 91, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,17,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,IVQ,ordinal,19,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,CVQ,ordinal,20,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,20,CVQ,semantic,last,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""in_sequence"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,FVQ,ordinal,1,0.9844,,0.9361,1.0,0.0483,64,63,0,0.9844,"{""correct"": 63, ""out_of_context"": 1}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,2,0.9333,,0.8855,0.9811,0.0478,120,112,0,0.9333,"{""correct"": 112, ""in_sequence"": 8}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,3,0.43,,0.362,0.498,0.068,200,86,0,0.43,"{""correct"": 86, ""in_sequence"": 114}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,4,0.235,,0.1764,0.2936,0.0586,200,47,0,0.235,"{""correct"": 47, ""in_sequence"": 153}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,5,0.18,,0.1266,0.2334,0.0534,200,36,0,0.18,"{""correct"": 36, ""in_sequence"": 164}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=False; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,6,0.125,,0.0754,0.1746,0.0496,176,22,0,0.125,"{""correct"": 22, ""in_sequence"": 154}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,7,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,8,0.0341,,0.0,0.0801,0.0461,88,3,0,0.0341,"{""correct"": 3, ""in_sequence"": 85}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,14,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,20,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,26,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,31,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,37,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,43,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,IVQ,ordinal,49,0.0,,0.0,0.0447,0.0447,56,0,0,0.0,"{""in_sequence"": 56}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,CVQ,ordinal,50,0.0156,,0.0,0.0639,0.0483,64,1,0,0.0156,"{""correct"": 1, ""in_sequence"": 63}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
07_cot_ivq,claude-4.5-sonnet,Claude-4.5,True,nocot,semantic_multi,flat_nolabel,10,50,CVQ,semantic,last,0.9,,0.8522,0.9478,0.0478,160,144,0,0.9,"{""correct"": 144, ""in_sequence"": 11, ""out_of_context"": 5}",,,raw,experiments_cloud/results/cot_ivq/claude-sonnet-4-5-20250929__nocot/checkpoint.json,model_id=claude-sonnet-4-5-20250929; converged=True; n_malformed=0; seed_version=cot_ivq_v1; sdk=1.4.0
