theme,model,model_family,is_proprietary,variant,dataset,prompt_format,num_keys,num_updates,condition,query_type,position,accuracy,gap,ci_lower,ci_upper,wilson_hw,n_trials,n_correct,n_offstream,accuracy_onstream,error_types_json,regime,split,provenance_tier,source_file,notes
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,2,30,FVQ,ordinal,first,0.9,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K2N30.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,3,0.9,,0.8308609494456025,0.9691390505543975,0.06913905055439752,80,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,4,0.9125,,0.846496063261101,0.9785039367388989,0.06600393673889889,80,73,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,5,0.90625,,0.845026566666948,0.967473433333052,0.061223433333052,96,87,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,6,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,7,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,8,0.875,,0.8070530407258207,0.9429469592741793,0.06794695927417928,96,84,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,9,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,10,0.7986111111111112,,0.7330521081147151,0.8641701141075072,0.06555900299639601,144,115,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,11,0.7847222222222222,,0.7176572728896237,0.8517871715548208,0.06706494933259853,144,113,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,12,0.6931818181818182,,0.6255299760246628,0.7608336603389737,0.06765184215715551,176,122,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,13,0.96875,,0.9132209307514648,1.0,0.05552906924853514,64,62,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,14,0.7569444444444444,,0.6871689153537328,0.826719973535156,0.06977552909071161,144,109,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,15,0.6988636363636364,,0.6315494438315986,0.7661778288956741,0.06731419253203774,176,123,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,16,0.74375,,0.67642068272944,0.81107931727056,0.06732931727056006,160,119,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,17,0.8046875,,0.7358774059423626,0.8734975940576374,0.06881009405763741,128,103,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,18,0.6761363636363636,,0.6075392790858896,0.7447334481868377,0.06859708455047403,176,119,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,19,0.7708333333333334,,0.70236493703996,0.8393017296267068,0.06846839629337345,144,111,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,20,0.7916666666666666,,0.7253414528481628,0.8579918804851705,0.06632521381850383,144,114,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,21,0.796875,,0.7271332977211775,0.8666167022788225,0.06974170227882245,128,102,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,22,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,23,0.8854166666666666,,0.8195758312681732,0.95125750206516,0.06584083539849336,96,85,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,IVQ,ordinal,24,0.9375,,0.8703384944005647,1.0,0.0671615055994353,64,60,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,25,CVQ,ordinal,25,0.8958333333333334,,0.8322289143768012,0.9594377522898655,0.06360441895653211,96,86,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N25; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,semantic_multi,block,10,50,FVQ,ordinal,first,0.84,,,,0.05,,,,,,,,derived,paper/figures/tab_format_ci.tex,back-extracted from committed paper table; raw experiments_cloud/results/ucurve_vllm/ not local
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,FVQ,ordinal,first,0.76,,,,,100,,,,,,,raw,lora_intervention/experiments/block_readout_results/results_K10N50.json,behavioural accuracy only; per-layer P(v_last) / P(v_first) curves remain in the source file
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,FVQ,ordinal,1,0.7777777777777778,,0.7099987013852602,0.8455568541702954,0.06777907639251761,144,112,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,2,0.2013888888888889,,0.1358298858924929,0.2669478918852849,0.06555900299639601,144,29,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,3,0.0,,0.0,0.051418608310220645,0.051418608310220645,48,0,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,4,0.3125,,0.2445219000484254,0.3804780999515746,0.06797809995157462,176,55,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,5,0.375,,0.3071076440563436,0.4428923559436564,0.06789235594365636,192,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,6,0.74375,,0.67642068272944,0.81107931727056,0.06732931727056006,160,119,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,7,0.7777777777777778,,0.7099987013852602,0.8455568541702954,0.06777907639251761,144,112,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,8,0.7638888888888888,,0.6947552378058229,0.8330225399719547,0.06913365108306593,144,110,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,9,0.953125,,0.8914048570345556,1.0,0.06172014296544431,64,61,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,10,0.546875,,0.477143111208834,0.616606888791166,0.069731888791166,192,105,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,11,0.7638888888888888,,0.6947552378058229,0.8330225399719547,0.06913365108306593,144,110,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,12,0.6704545454545454,,0.6015644328196113,0.7393446580894796,0.06889011263493411,176,118,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,13,0.7916666666666666,,0.7253414528481628,0.8579918804851705,0.06632521381850383,144,114,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,14,0.73125,,0.662941861109774,0.7995581388902259,0.0683081388902259,160,117,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,15,0.7569444444444444,,0.6871689153537328,0.826719973535156,0.06977552909071161,144,109,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,16,0.65625,,0.5895891836124529,0.7229108163875471,0.06666081638754708,192,126,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,17,0.71875,,0.6495273224427286,0.7879726775572714,0.06922267755727136,160,115,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,18,0.7125,,0.6428433610227418,0.7821566389772583,0.06965663897725821,160,114,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,19,0.7125,,0.6428433610227418,0.7821566389772583,0.06965663897725821,160,114,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,20,0.8854166666666666,,0.8195758312681732,0.95125750206516,0.06584083539849336,96,85,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,21,0.6818181818181818,,0.6135250526355985,0.750111311000765,0.06829312918258325,176,120,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,22,0.7847222222222222,,0.7176572728896237,0.8517871715548208,0.06706494933259853,144,113,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,23,0.73125,,0.662941861109774,0.7995581388902259,0.0683081388902259,160,117,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,24,0.6534090909090909,,0.5837041053093516,0.7231140765088303,0.06970498559973932,176,115,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,25,0.5572916666666666,,0.4877066209193801,0.6268767124139532,0.0695850457472865,192,107,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,26,0.796875,,0.7271332977211775,0.8666167022788225,0.06974170227882245,128,102,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,27,0.9,,0.8308609494456025,0.9691390505543975,0.06913905055439752,80,72,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,28,0.8125,,0.7485566842767847,0.8764433157232153,0.06394331572321528,144,117,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,29,0.6534090909090909,,0.5837041053093516,0.7231140765088303,0.06970498559973932,176,115,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,30,0.725,,0.6562267209117956,0.7937732790882044,0.06877327908820446,160,116,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,31,0.8645833333333334,,0.7946487702282099,0.9345178964384568,0.06993456310512348,96,83,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,32,0.73125,,0.662941861109774,0.7995581388902259,0.0683081388902259,160,117,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,33,0.6590909090909091,,0.5896469739837206,0.7285348441980976,0.06944393510718846,176,116,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,34,0.7569444444444444,,0.6871689153537328,0.826719973535156,0.06977552909071161,144,109,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,35,0.7045454545454546,,0.6375804757880701,0.7715104333028391,0.06696497875738447,176,124,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,36,0.796875,,0.7271332977211775,0.8666167022788225,0.06974170227882245,128,102,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
03_prompt_format,Qwen2.5-3B-Instruct,Qwen2.5,False,base,arbitrary_single,block,10,50,IVQ,ordinal,37,0.8359375,,0.7712459329893941,0.9006290670106059,0.06469156701060581,128,107,,,,,,raw,lora_intervention/experiments/behavioral_block_lora_results/results.json,cell K10N50; condition key base_block
